Status,Date,Original Description,Split Type,Category,Currency,Amount,User Description,Memo,Classification,Account Name,Simple Description
posted,01/06/2015,PURCHASE - MY GYM BAKERSFIELD       BAKERSFIELD  CA,,Hobbies,$,-68.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,01/05/2015,PURCHASE ON  01/02 AT 9000-A MING AVE - BAKERSFIELD  CA,,General Merchandise,$,-40.84,,,Personal,HSBC Bank - HSBC PREMIER,
posted,01/05/2015,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-14.05,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,01/05/2015,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-15.48,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,01/05/2015,PURCHASE - CHIPOTLE 1588            BAKERSFIELD  CA,,Restaurants/Dining,$,-15.16,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Chipotle
posted,01/04/2015,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,01/04/2015,PURCHASE - SXM*SIRIUSXM.COM/ACCT    xxx-xxx-5144 NY,,Entertainment,$,-17.82,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Sirius XM Radio, Inc"
posted,01/04/2015,PURCHASE - GEICO  *AUTO             xxx-xxx-3000 DC,,Insurance,$,-166.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,GEICO
posted,01/04/2015,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-1.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,01/04/2015,PURCHASE - USPSxxxxxxxxxxxxxx1628   BAKERSFIELD  CA,,Postage and Shipping,$,-3.22,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,01/04/2015,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-35.37,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,01/02/2015,PURCHASE - BASKIN #xx1279     Q35   BAKERSFIELD  CA,,Restaurants/Dining,$,-29.28,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Baskin-Robbins
posted,01/01/2015,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/31/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-3.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/30/2014,"INTEREST PAID FROM 12/01/14 THROUGH 12/30/14 INCLUSIVE - AVERAGE DAILY LEDGER BALANCE             $2,200.05",,Interest,$,0.02,,,Personal,HSBC Bank - HSBC PREMIER SAVINGS,Interest
posted,12/30/2014,PURCHASE - NETFLIX.COM              NETFLIX.COM  CA,,Entertainment,$,-7.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Netflix
posted,12/30/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-43.36,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,12/30/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/30/2014,PURCHASE - ICRACKED INC             REDWOOD CITY CA,,General Merchandise,$,-67.67,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/29/2014,AUTOMATIC TRANSFER TO CREDIT ACCOUNT #xxxxxx3437,,Transfers,$,"-3,796.64",,,Personal,HSBC Bank - HSBC PREMIER,Transfer
posted,12/26/2014,PAYMENT TO PGANDE-WEB ONLINE,,Utilities,$,-140.45,,,Personal,HSBC Bank - HSBC PREMIER,Pacific Gas and Electric Company
posted,12/26/2014,PURCHASE - AMAZON SERVICES-KINDLE   xxx-xxx-8851 WA,,Entertainment,$,-0.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com Kindle
posted,12/26/2014,PAYMENT - xxxxx1056                AUTOPAYLANG*]01,,Credit Card Payments,$,"3,796.64",,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/26/2014,PURCHASE - BRIGHT HOUSE NETWORKS    xxx-xxx-4892 CA,,Cable/Satellite Services,$,-71.25,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Bright House Networks
posted,12/25/2014,PURCHASE - AMAZON SERVICES-KINDLE   xxx-xxx-8851 WA,,Entertainment,$,-4.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com Kindle
posted,12/25/2014,PURCHASE - BOBBI'S HALLMARK #1      BAKERSFIELD  CA,,Gifts,$,-18.16,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Hallmark
posted,12/25/2014,PURCHASE - WM SUPERCENTER #5134     BAKERSFIELD  CA,,Groceries,$,-5.42,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/25/2014,PURCHASE - ZAIKA INDIAN CUISINE     BAKERSFIELD  CA,,Restaurants/Dining,$,-37.62,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Zaika
posted,12/24/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-40.30,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,12/23/2014,ONLINE TRANSFER TO   CHECKING xxxxxxx1056 ON 12/23 - REFERENCE NO: IBxx4359,,Transfers,$,"-3,000.08",,,Personal,HSBC Bank - HSBC PREMIER SAVINGS,Transfer
posted,12/23/2014,ONLINE TRANSFER FROM SAVINGS  xxxxxxx7199 ON 12/23 - REFERENCE NO: IBxx4359,,Transfers,$,"3,000.08",,,Personal,HSBC Bank - HSBC PREMIER,Transfer
posted,12/23/2014,PURCHASE - EDWARDS BAKERSFIELD ST   BAKERSFIELD  CA,,General Merchandise,$,-11.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/23/2014,PURCHASE - COST PLUS WLD #171       BAKERSFIELD  CA,,Home Improvement,$,-19.71,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Cost Plus, Inc."
posted,12/23/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-167.69,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/23/2014,RETURN - BEST BUY      xxxx8565   BAKERSFIELD  CA,,Electronics,$,53.20,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Best Buy
posted,12/23/2014,PURCHASE - WM SUPERCENTER #5134     BAKERSFIELD  CA,,Groceries,$,-69.32,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/22/2014,PAYMENT TO PAYPAL-VERIFYBANK,,Other Expenses,$,-0.16,,,Personal,HSBC Bank - HSBC PREMIER,PayPal
posted,12/22/2014,DEPOSIT FROM CHEVRON CORPORAT-REG SALARY,,Paychecks/Salary,$,"1,426.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,12/22/2014,DEPOSIT FROM PAYPAL-VERIFYBANK,,Other Expenses,$,0.01,,,Personal,HSBC Bank - HSBC PREMIER,PayPal
posted,12/22/2014,DEPOSIT FROM PAYPAL-VERIFYBANK,,Other Expenses,$,0.15,,,Personal,HSBC Bank - HSBC PREMIER,PayPal
posted,12/22/2014,RETURN - PAYPAL *SIGNATUREPL      xxxxxx7733   CA,,Other Expenses,$,53.10,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/22/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-15.47,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,12/22/2014,PURCHASE - MICHAELS STORES 1591     BAKERSFIELD  CA,,Hobbies,$,-23.18,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Michaels Stores, Inc."
posted,12/22/2014,PURCHASE - BEST BUY      xxxx8565   BAKERSFIELD  CA,,Electronics,$,-53.20,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Best Buy
posted,12/22/2014,PURCHASE - DEWAR'S CANDY SHOP       BAKERSFIELD  CA,,Gifts,$,-5.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/22/2014,PURCHASE - TARGET        xxxx7151   BAKERSFIELD  CA,,General Merchandise,$,-41.02,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Target
posted,12/21/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-6.77,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/21/2014,PURCHASE - GREAT CLIPS #8705        BAKERSFIELD  CA,,Personal Care,$,-17.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Great Clips
posted,12/21/2014,PURCHASE - PAYPAL *STEAM GAMES      xxxxxx9642   WA,,Other Expenses,$,-4.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/21/2014,PURCHASE - PAYPAL *STEAM GAMES      xxxxxx9642   WA,,Other Expenses,$,-4.49,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/19/2014,PAYMENT TO HSBC ONLINE-TRANSFER,,Transfers,$,"-1,137.30",,,Personal,HSBC Bank - HSBC PREMIER,HSBC
posted,12/19/2014,PAYMENT TO THE GAS COMPANY-PAID SCGC,,Utilities,$,-29.47,,,Personal,HSBC Bank - HSBC PREMIER,
posted,12/19/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-91.78,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,12/18/2014,PURCHASE - AMERICAN KIDS SPORTS C   xxx-xxx2100  CA,,Hobbies,$,-139.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/18/2014,PURCHASE - IHOP 933                 ANAHEIM      CA,,Restaurants/Dining,$,-41.64,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD, IHOP
posted,12/18/2014,PURCHASE - CAPTAIN KIDDS            ANAHEIM      CA,,General Merchandise,$,-29.98,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/18/2014,PURCHASE - VESTA  *T-MOBILE         xxx-xxx-3397 OR,,Telephone Services,$,-50.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,T-Mobile
posted,12/18/2014,PURCHASE - CHURRO - FANTASYLAN      ANAHEIM      CA,,General Merchandise,$,-4.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/18/2014,PURCHASE - PIZZA PORT - DL          ANAHEIM      CA,,Restaurants/Dining,$,-27.17,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Pizza Port
posted,12/18/2014,PURCHASE - CAPPY'S CAFE             NEWPORT BEACHCA,,Restaurants/Dining,$,-40.77,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Cappy's Cafe
posted,12/18/2014,RETURN - WHITE HOUSE BLK MKT #x   xxx-xxx-4986 FL,,Clothing/Shoes,$,66.22,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,White House Black Market
posted,12/18/2014,PURCHASE - PAYPAL *SIGNATUREPL      xxxxxx7733   CA,,Other Expenses,$,-53.10,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/18/2014,PURCHASE - PAYPAL *SIGNATUREPL      xxxxxx7733   CA,,Other Expenses,$,-53.10,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/17/2014,PURCHASE - RFC DISNEYLAND REST      ANAHEIM      CA,,Entertainment,$,-49.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Disneyland
posted,12/16/2014,PURCHASE - DISNEYLAND TICKETS       xxxxxxx4554  CA,,Entertainment,$,-192.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Disneyland
posted,12/16/2014,PURCHASE - USPS xxxxxxxxxxxxx5439   BAKERSFIELD  CA,,Postage and Shipping,$,-3.37,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,12/16/2014,PURCHASE - HAAGEN DAZS #663         ANAHEIM      CA,,Restaurants/Dining,$,-4.25,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Haagen-Dazs
posted,12/15/2014,PURCHASE - GOOGLE *GOOGLE STORAGE   GOOGLE.COM/CHCA,,Online Services,$,-1.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Google Play
posted,12/15/2014,PURCHASE - WAL-MART #5134           BAKERSFIELD  CA,,Groceries,$,-74.63,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/15/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-30.94,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/14/2014,RETURN - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,15.39,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/14/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-69.51,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,12/14/2014,PURCHASE - USPS xxxxxxxxxxxxx1581   BAKERSFIELD  CA,,Postage and Shipping,$,-9.45,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,12/12/2014,PURCHASE - COST PLUS WLD #171       BAKERSFIELD  CA,,Home Improvement,$,-28.88,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Cost Plus, Inc."
posted,12/12/2014,RETURN - PAYPAL *PEZZ S INC       xxxxxx7733   CA,,Other Expenses,$,43.95,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/12/2014,PURCHASE - VONS     STORExxxx4208   BAKERSFIELD  CA,,Groceries,$,-11.35,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,VONS
posted,12/12/2014,PURCHASE - FRUGATTI'S               BAKERSFIELD  CA,,Restaurants/Dining,$,-25.13,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Frugatti's Italian Restaurant
posted,12/12/2014,PURCHASE - USPS xxxxxxxxxxxxx1581   BAKERSFIELD  CA,,Postage and Shipping,$,-13.10,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,12/11/2014,PAYMENT TO CHEVRON CC-PAYMENT,,Gasoline/Fuel,$,-246.40,,,Personal,HSBC Bank - HSBC PREMIER,Chevron
posted,12/11/2014,PURCHASE ON  12/11 AT 4900 PANAMA LANE - BAKERSFIELD  CA,,General Merchandise,$,-166.74,,,Personal,HSBC Bank - HSBC PREMIER,
posted,12/11/2014,RETURN - AMERICAN KIDS SPORTS C   xxx-xxx2100  CA,,Hobbies,$,139.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/11/2014,PURCHASE - USPS xxxxxxxxxxxxx0874   BAKERSFIELD  CA,,Postage and Shipping,$,-11.37,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,USPS
posted,12/10/2014,INTEREST EARNED AND PAID FROM 11/14/14 - THROUGH 12/10/14 INCLUSIVE,,Interest,$,0.03,,,Personal,HSBC Bank - HSBC PREMIER,Interest
posted,12/10/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-21.68,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,12/10/2014,PURCHASE - COST PLUS WLD #171       BAKERSFIELD  CA,,Home Improvement,$,-71.15,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Cost Plus, Inc."
posted,12/10/2014,PURCHASE - 7-ELEVEN x2376           BAKERSFIELD  CA,,Restaurants/Dining,$,-38.12,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,7-Eleven
posted,12/10/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-4.28,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/10/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/09/2014,PURCHASE - AMERICAN KIDS SPORTS C   xxx-xxx2100  CA,,Hobbies,$,-139.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/09/2014,PURCHASE - CASTILLO INN             SANTA BARBARACA,,Travel,$,-358.38,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/09/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/09/2014,PURCHASE - PAYPAL *JAMINBUTTER      xxxxxx7733   TN,,Other Expenses,$,-4.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,PayPal
posted,12/08/2014,PURCHASE - ADY*SPOTIFY USA          xxx-xxx5380  NY,,Entertainment,$,-0.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Spotify Ltd
posted,12/08/2014,PURCHASE - REEBOK E-COMM            xxxxxxx5000  MA,,Clothing/Shoes,$,-45.14,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Reebok
posted,12/08/2014,PURCHASE - TRADER JOE'S #014  QPS   BAKERSFIELD  CA,,Groceries,$,-67.14,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Trader Joe's
posted,12/07/2014,PURCHASE - MY GYM BAKERSFIELD       BAKERSFIELD  CA,,Hobbies,$,-68.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/07/2014,PURCHASE - SUMMERLAND BEACH  CAFE   SUMMERLAND   CA,,Restaurants/Dining,$,-50.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Beach Cafe
posted,12/07/2014,PURCHASE - TRAVELERS PERS INS       xxxxxxx8715  CT,,Insurance,$,-53.58,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,The Travelers Companies
posted,12/07/2014,PURCHASE - 7-ELEVEN x8822           SANTA BARBARACA,,Restaurants/Dining,$,-13.65,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,7-Eleven
posted,12/05/2014,DEPOSIT FROM CHEVRON CORPORAT-REG SALARY,,Paychecks/Salary,$,"1,426.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,12/05/2014,PURCHASE - SEA CENTER               SANTA BARBARACA,,General Merchandise,$,-24.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/05/2014,PURCHASE - TOMA RESTAURANT & BAR    SANTA BARBARACA,,Restaurants/Dining,$,-100.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Restaurant & Bar
posted,12/05/2014,PURCHASE - CHEVRON xxx1799          SANTA BARBARACA,,Gasoline/Fuel,$,-40.79,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Chevron
posted,12/05/2014,PURCHASE - METRO 4 THEATRE          xxx-xxx-2844 CA,,Entertainment,$,-19.50,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/04/2014,PAYMENT TO CALWATER-WATERBILL,,Utilities,$,-29.57,,,Personal,HSBC Bank - HSBC PREMIER,California Water Service
posted,12/04/2014,PURCHASE - VICTORIA'S SECRET CATA   xxxxxxx1500  OH,,Clothing/Shoes,$,-137.04,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Victoria's Secret
posted,12/04/2014,PURCHASE - BED BATH & BEYOND #407   BAKERSFIELD  CA,,Home Maintenance,$,-55.86,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Bed Bath & Beyond Inc
posted,12/03/2014,PURCHASE - GUITAR CENTER #124       BAKERSFIELD  CA,,Hobbies,$,-139.74,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Guitar Center
posted,12/03/2014,PURCHASE - WAL-MART #5134           BAKERSFIELD  CA,,Groceries,$,-117.91,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/03/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-13.18,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/03/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-9.65,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/03/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-1.28,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/03/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-15.39,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/03/2014,PURCHASE - WM SUPERCENTER #5134     BAKERSFIELD  CA,,Groceries,$,-2.98,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/03/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/03/2014,PURCHASE - SXM*SIRIUSXM.COM/ACCT    xxx-xxx-5144 NY,,Entertainment,$,-18.53,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,"Sirius XM Radio, Inc"
posted,12/03/2014,PURCHASE - GEICO  *AUTO             xxx-xxx-3000 DC,,Insurance,$,-166.75,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,GEICO
posted,12/02/2014,CHECK - 136,,Checks,$,"-1,950.00",,,Personal,HSBC Bank - HSBC PREMIER,
posted,12/02/2014,PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,,General Merchandise,$,-56.07,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/02/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-7.87,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/02/2014,PURCHASE - TOMMY HILFIGER           ARVIN        CA,,Clothing/Shoes,$,-177.12,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Tommy Hilfiger
posted,12/02/2014,PURCHASE - PAYPAL *TIGERDIRECT      xxxxxx7733   FL,,Electronics,$,-9.97,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,TigerDirect.com
posted,12/02/2014,PURCHASE - KERN R CAFE   xxxx4257   BAKERSFIELD  CA,,Restaurants/Dining,$,-6.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/02/2014,PURCHASE - WHITE HOUSE BLK MKT #x   xxx-xxx-4986 FL,,Clothing/Shoes,$,-66.22,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,White House Black Market
posted,12/02/2014,PURCHASE - BARNES & NOBLE #2851     BAKERSFIELD  CA,,Hobbies,$,-28.19,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Barnes & Noble
posted,12/01/2014,"PURCHASE - B&H PHOTO, xxx-xxx-xxx   xxx-xxx5743  NY",,Hobbies,$,-59.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/01/2014,PURCHASE - H&M 364                  LEBEC        CA,,Clothing/Shoes,$,-24.62,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,H & M
posted,12/01/2014,PURCHASE - APRICOT LANE - BAKERSF   BAKERSFIELD  CA,,General Merchandise,$,-10.32,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/01/2014,PURCHASE - COTTON ON TEJON          ARVIN        CA,,Clothing/Shoes,$,-50.46,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/01/2014,PURCHASE - BUCK OWENS CRYSTAL PAL   BAKERSFIELD  CA,,General Merchandise,$,-88.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,12/01/2014,PURCHASE - ALBERTSONS #6379         BAKERSFIELD  CA,,Groceries,$,-18.13,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Albertsons
posted,12/01/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-8.40,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
posted,12/01/2014,PURCHASE - PAYPAL *BARNESNOBLE      xxxxxx7733   NY,,Hobbies,$,-30.42,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Barnes & Noble
posted,11/30/2014,PURCHASE - AMAZON SERVICES-KINDLE   xxx-xxx-8851 WA,,Entertainment,$,-9.70,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com Kindle
posted,11/30/2014,PURCHASE - EDWARDS BAKERSFIELD ST   BAKERSFIELD  CA,,General Merchandise,$,-21.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,
posted,11/30/2014,PURCHASE - NETFLIX.COM              NETFLIX.COM  CA,,Entertainment,$,-7.99,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Netflix
posted,11/30/2014,PURCHASE - PAYPAL *CRUCIAL.COM      xxxxxx7733   ID,,Electronics,$,-122.54,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Crucial
posted,11/30/2014,PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,,General Merchandise,$,-8.00,,,Personal,HSBC Bank - Credit Card - HSBC PREMIER CREDIT CARD,Amazon.com
